customer_id,triggered_rules,total_score,escalation_band,hard_alert_flag
C101845,R02_LOW|R04|R17,5,Tier 3 — Enhanced monitoring,False
C101822,R02_LOW|R05_VPN|R11,5,Tier 3 — Enhanced monitoring,False
C101314,R02_LOW|R03_LOW|R11|R17,5,Tier 3 — Enhanced monitoring,False
C100645,R02_LOW|R10|R11|R17,5,Tier 3 — Enhanced monitoring,False
C102317,R02_LOW|R11|R19,5,Tier 3 — Enhanced monitoring,False
C102108,R02_LOW|R03_LOW|R10|R11,5,Tier 3 — Enhanced monitoring,False
C100834,R02_LOW|R03_LOW|R11|R17,5,Tier 3 — Enhanced monitoring,False
C102081,R02_LOW|R10|R11|R17,5,Tier 3 — Enhanced monitoring,False
C102207,R02_LOW|R05_TOR|R17,5,Tier 3 — Enhanced monitoring,False
C100494,R02_LOW|R11|R19,5,Tier 3 — Enhanced monitoring,False
C100578,R02_LOW|R03_LOW|R04,5,Tier 3 — Enhanced monitoring,False
C100954,R02_LOW|R11|R19,5,Tier 3 — Enhanced monitoring,False
C100813,R02_LOW|R05_VPN|R11,5,Tier 3 — Enhanced monitoring,False
C101936,R02_LOW|R11|R19,5,Tier 3 — Enhanced monitoring,False
C102484,R02_LOW|R03_LOW|R04,5,Tier 3 — Enhanced monitoring,False
C101430,R03_HIGH|R11,5,Tier 3 — Enhanced monitoring,False
C100371,R03_HIGH|R11,5,Tier 3 — Enhanced monitoring,False
C101554,R03_HIGH|R11,5,Tier 3 — Enhanced monitoring,False
C100210,R03_LOW|R11|R17|R18,5,Tier 3 — Enhanced monitoring,False
C100106,R03_LOW|R11|R19,5,Tier 3 — Enhanced monitoring,False
C101269,R03_LOW|R11|R19,5,Tier 3 — Enhanced monitoring,False
C100066,R03_LOW|R11|R19,5,Tier 3 — Enhanced monitoring,False
C102275,R03_LOW|R11|R19,5,Tier 3 — Enhanced monitoring,False
C102212,R03_LOW|R04|R17,5,Tier 3 — Enhanced monitoring,False
C100720,R03_LOW|R11|R19,5,Tier 3 — Enhanced monitoring,False
C100453,R03_LOW|R04|R17,5,Tier 3 — Enhanced monitoring,False
C101321,R03_LOW|R11|R19,5,Tier 3 — Enhanced monitoring,False
C101969,R03_LOW|R11|R19,5,Tier 3 — Enhanced monitoring,False
C101884,R03_LOW|R11|R19,5,Tier 3 — Enhanced monitoring,False
C102091,R03_LOW|R11|R17|R18,5,Tier 3 — Enhanced monitoring,False
C102208,R03_LOW|R11|R15,5,Tier 3 — Enhanced monitoring,False
C100454,R03_LOW|R11|R19,5,Tier 3 — Enhanced monitoring,False
C100311,R03_LOW|R11|R19,5,Tier 3 — Enhanced monitoring,False
C101665,R03_LOW|R11|R19,5,Tier 3 — Enhanced monitoring,False
C100413,R03_LOW|R11|R19,5,Tier 3 — Enhanced monitoring,False
C102342,R03_LOW|R05_VPN|R11,5,Tier 3 — Enhanced monitoring,False
C100350,R03_LOW|R11|R19,5,Tier 3 — Enhanced monitoring,False
C101982,R03_LOW|R04|R17,5,Tier 3 — Enhanced monitoring,False
C102115,R03_LOW|R11|R19,5,Tier 3 — Enhanced monitoring,False
C101562,R03_LOW|R10|R11|R17,5,Tier 3 — Enhanced monitoring,False
C101851,R03_LOW|R11|R19,5,Tier 3 — Enhanced monitoring,False
C101703,R03_LOW|R04|R17,5,Tier 3 — Enhanced monitoring,False
C101679,R03_LOW|R05_VPN|R19,5,Tier 3 — Enhanced monitoring,False
C101268,R03_LOW|R05_TOR|R17,5,Tier 3 — Enhanced monitoring,False
C101943,R03_LOW|R05_VPN|R07,5,Tier 3 — Enhanced monitoring,False
C100144,R03_LOW|R11|R19,5,Tier 3 — Enhanced monitoring,False
C101548,R03_LOW|R11|R19,5,Tier 3 — Enhanced monitoring,False
C101792,R03_LOW|R11|R19,5,Tier 3 — Enhanced monitoring,False
C100174,R03_LOW|R11|R19,5,Tier 3 — Enhanced monitoring,False
C102258,R03_LOW|R11|R19,5,Tier 3 — Enhanced monitoring,False
C101134,R03_LOW|R11|R19,5,Tier 3 — Enhanced monitoring,False
C100511,R03_LOW|R11|R19,5,Tier 3 — Enhanced monitoring,False
C100533,R03_LOW|R11|R19,5,Tier 3 — Enhanced monitoring,False
C101329,R03_LOW|R11|R19,5,Tier 3 — Enhanced monitoring,False
C100914,R03_LOW|R04|R17,5,Tier 3 — Enhanced monitoring,False
C102203,R03_LOW|R11|R19,5,Tier 3 — Enhanced monitoring,False
C101464,R03_LOW|R11|R19,5,Tier 3 — Enhanced monitoring,False
C100219,R03_LOW|R11|R19,5,Tier 3 — Enhanced monitoring,False
C100068,R03_LOW|R05_TOR|R17,5,Tier 3 — Enhanced monitoring,False
C101674,R03_LOW|R11|R19,5,Tier 3 — Enhanced monitoring,False
C101950,R03_LOW|R04|R17,5,Tier 3 — Enhanced monitoring,False
C101527,R03_LOW|R11|R19,5,Tier 3 — Enhanced monitoring,False
C101130,R03_LOW|R11|R19,5,Tier 3 — Enhanced monitoring,False
C100694,R04|R11,5,Tier 3 — Enhanced monitoring,False
C101129,R04|R11,5,Tier 3 — Enhanced monitoring,False
C100373,R04|R11,5,Tier 3 — Enhanced monitoring,False
C100537,R04|R19,5,Tier 3 — Enhanced monitoring,False
C101402,R04|R11,5,Tier 3 — Enhanced monitoring,False
C101747,R04|R19,5,Tier 3 — Enhanced monitoring,False
C100982,R04|R19,5,Tier 3 — Enhanced monitoring,False
C101788,R04|R11,5,Tier 3 — Enhanced monitoring,False
C100401,R04|R19,5,Tier 3 — Enhanced monitoring,False
C100897,R04|R19,5,Tier 3 — Enhanced monitoring,False
C101383,R04|R05_VPN,5,Tier 3 — Enhanced monitoring,False
C101601,R04|R11,5,Tier 3 — Enhanced monitoring,False
C102106,R04|R11,5,Tier 3 — Enhanced monitoring,False
C100123,R04|R19,5,Tier 3 — Enhanced monitoring,False
C101678,R04|R19,5,Tier 3 — Enhanced monitoring,False
C101206,R04|R11,5,Tier 3 — Enhanced monitoring,False
C101295,R04|R06,5,Tier 3 — Enhanced monitoring,False
C100855,R04|R11,5,Tier 3 — Enhanced monitoring,False
C100623,R04|R11,5,Tier 3 — Enhanced monitoring,False
C101032,R04|R19,5,Tier 3 — Enhanced monitoring,False
C100996,R04|R11,5,Tier 3 — Enhanced monitoring,False
C102078,R04|R11,5,Tier 3 — Enhanced monitoring,False
C100503,R04|R11,5,Tier 3 — Enhanced monitoring,False
C100575,R04|R11,5,Tier 3 — Enhanced monitoring,False
C101324,R04|R11,5,Tier 3 — Enhanced monitoring,False
C101186,R04|R11,5,Tier 3 — Enhanced monitoring,False
C101638,R04|R11,5,Tier 3 — Enhanced monitoring,False
C102141,R04|R19,5,Tier 3 — Enhanced monitoring,False
C100717,R04|R06,5,Tier 3 — Enhanced monitoring,False
C100518,R04|R11,5,Tier 3 — Enhanced monitoring,False
C102286,R04|R19,5,Tier 3 — Enhanced monitoring,False
C100525,R04|R11,5,Tier 3 — Enhanced monitoring,False
C101272,R04|R11,5,Tier 3 — Enhanced monitoring,False
C100157,R05_TOR|R19,5,Tier 3 — Enhanced monitoring,False
C100186,R05_TOR|R11,5,Tier 3 — Enhanced monitoring,False
C100305,R05_TOR|R11,5,Tier 3 — Enhanced monitoring,False
C100557,R05_TOR|R11,5,Tier 3 — Enhanced monitoring,False
C100833,R05_VPN|R11|R17,5,Tier 3 — Enhanced monitoring,False
C101892,R05_VPN|R11|R17,5,Tier 3 — Enhanced monitoring,False
C100295,R05_VPN|R11|R17,5,Tier 3 — Enhanced monitoring,False
C101337,R05_VPN|R11|R18,5,Tier 3 — Enhanced monitoring,False
C100802,R05_VPN|R11|R17,5,Tier 3 — Enhanced monitoring,False
C100904,R05_VPN|R11|R17,5,Tier 3 — Enhanced monitoring,False
C101831,R05_VPN|R11|R17,5,Tier 3 — Enhanced monitoring,False
C100723,R09|R10|R17,5,Tier 3 — Enhanced monitoring,False
C100396,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C101093,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C101094,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C101509,R10|R11|R19,5,Tier 3 — Enhanced monitoring,False
C100873,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C102256,R11|R18|R19,5,Tier 3 — Enhanced monitoring,False
C100616,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C101751,R10|R11|R19,5,Tier 3 — Enhanced monitoring,False
C101491,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C101486,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C102220,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C100764,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C102047,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C100218,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C101462,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C101226,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C102066,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C100543,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C102007,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C102169,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C101099,R11|R18|R19,5,Tier 3 — Enhanced monitoring,False
C101620,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C101132,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C100523,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C100898,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C102210,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C100823,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C102249,R10|R11|R19,5,Tier 3 — Enhanced monitoring,False
C101313,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C101069,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C100946,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C102381,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C100895,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C100294,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C101044,R10|R11|R19,5,Tier 3 — Enhanced monitoring,False
C100725,R11|R18|R19,5,Tier 3 — Enhanced monitoring,False
C100732,R11|R18|R19,5,Tier 3 — Enhanced monitoring,False
C102449,R11|R18|R19,5,Tier 3 — Enhanced monitoring,False
C101641,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C100379,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C102319,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C101516,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C100999,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C102445,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C100160,R10|R11|R19,5,Tier 3 — Enhanced monitoring,False
C101231,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C100051,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C101905,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C101010,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C102159,R11|R18|R19,5,Tier 3 — Enhanced monitoring,False
C101972,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C100202,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C100477,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C101040,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C100390,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C101386,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C101307,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C100400,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C101648,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C101241,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C100200,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C101152,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C100540,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C100974,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C101604,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C100215,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C102231,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C101041,R11|R17|R19,5,Tier 3 — Enhanced monitoring,False
C100570,R03_LOW|R08|R11|R20,4,Tier 1 — Hard alert,True
C102005,R02_LOW|R03_LOW|R11,4,Tier 3 — Enhanced monitoring,False
C101771,R02_LOW|R11|R17,4,Tier 3 — Enhanced monitoring,False
C100858,R02_LOW|R04,4,Tier 3 — Enhanced monitoring,False
C100162,R02_LOW|R03_LOW|R06,4,Tier 3 — Enhanced monitoring,False
C100154,R02_LOW|R03_LOW|R11,4,Tier 3 — Enhanced monitoring,False
C100223,R02_LOW|R03_LOW|R11,4,Tier 3 — Enhanced monitoring,False
C101572,R02_LOW|R11|R17,4,Tier 3 — Enhanced monitoring,False
C102182,R02_LOW|R04,4,Tier 3 — Enhanced monitoring,False
C102229,R02_LOW|R04,4,Tier 3 — Enhanced monitoring,False
C100806,R02_LOW|R03_LOW|R11,4,Tier 3 — Enhanced monitoring,False
C100780,R02_LOW|R11|R17,4,Tier 3 — Enhanced monitoring,False
C100775,R02_LOW|R11|R17,4,Tier 3 — Enhanced monitoring,False
C100481,R02_LOW|R03_LOW|R11,4,Tier 3 — Enhanced monitoring,False
C101475,R03_HIGH|R17,4,Tier 3 — Enhanced monitoring,False
C102112,R03_LOW|R11|R17,4,Tier 3 — Enhanced monitoring,False
C101698,R03_LOW|R11|R17,4,Tier 3 — Enhanced monitoring,False
C100995,R03_LOW|R11|R18,4,Tier 3 — Enhanced monitoring,False
C101935,R03_LOW|R11|R17,4,Tier 3 — Enhanced monitoring,False
C101668,R03_LOW|R04,4,Tier 3 — Enhanced monitoring,False
C101075,R03_LOW|R11|R17,4,Tier 3 — Enhanced monitoring,False
C101732,R03_LOW|R11|R17,4,Tier 3 — Enhanced monitoring,False
C100086,R03_LOW|R05_TOR,4,Tier 3 — Enhanced monitoring,False
C101090,R03_LOW|R17|R19,4,Tier 3 — Enhanced monitoring,False
C101012,R03_LOW|R11|R17,4,Tier 3 — Enhanced monitoring,False
C101661,R03_LOW|R17|R19,4,Tier 3 — Enhanced monitoring,False
C101468,R03_LOW|R11|R17,4,Tier 3 — Enhanced monitoring,False
C100614,R03_LOW|R11|R17,4,Tier 3 — Enhanced monitoring,False
C100981,R03_LOW|R04,4,Tier 3 — Enhanced monitoring,False
C100122,R03_LOW|R05_VPN|R17,4,Tier 3 — Enhanced monitoring,False
C100903,R03_LOW|R11|R17,4,Tier 3 — Enhanced monitoring,False
C102224,R03_LOW|R11|R17,4,Tier 3 — Enhanced monitoring,False
C102122,R03_LOW|R17|R19,4,Tier 3 — Enhanced monitoring,False
C100399,R03_LOW|R05_TOR,4,Tier 3 — Enhanced monitoring,False
C101566,R03_LOW|R11|R17,4,Tier 3 — Enhanced monitoring,False
C102323,R03_LOW|R11|R17,4,Tier 3 — Enhanced monitoring,False
C100322,R04|R17,4,Tier 3 — Enhanced monitoring,False
C101618,R04|R17,4,Tier 3 — Enhanced monitoring,False
C100655,R04|R17,4,Tier 3 — Enhanced monitoring,False
C102168,R04|R17,4,Tier 3 — Enhanced monitoring,False
C101109,R04|R17,4,Tier 3 — Enhanced monitoring,False
C100349,R04|R10,4,Tier 3 — Enhanced monitoring,False
C100392,R05_TOR|R17,4,Tier 3 — Enhanced monitoring,False
C100017,R05_TOR|R17,4,Tier 3 — Enhanced monitoring,False
C100708,R05_VPN|R11,4,Tier 3 — Enhanced monitoring,False
C100137,R05_VPN|R11,4,Tier 3 — Enhanced monitoring,False
C100908,R05_VPN|R11,4,Tier 3 — Enhanced monitoring,False
C100719,R05_VPN|R11,4,Tier 3 — Enhanced monitoring,False
C101363,R05_VPN|R11,4,Tier 3 — Enhanced monitoring,False
C100824,R05_VPN|R11,4,Tier 3 — Enhanced monitoring,False
C101778,R05_VPN|R11,4,Tier 3 — Enhanced monitoring,False
C101311,R05_VPN|R11,4,Tier 3 — Enhanced monitoring,False
C102009,R06|R19,4,Tier 3 — Enhanced monitoring,False
C101994,R06|R19,4,Tier 3 — Enhanced monitoring,False
C100010,R07|R11,4,Tier 3 — Enhanced monitoring,False
C101666,R11|R19,4,Tier 3 — Enhanced monitoring,False
C102490,R11|R19,4,Tier 3 — Enhanced monitoring,False
C100617,R11|R19,4,Tier 3 — Enhanced monitoring,False
C101079,R11|R19,4,Tier 3 — Enhanced monitoring,False
C101729,R11|R19,4,Tier 3 — Enhanced monitoring,False
C101711,R11|R19,4,Tier 3 — Enhanced monitoring,False
C101244,R11|R19,4,Tier 3 — Enhanced monitoring,False
C102343,R11|R19,4,Tier 3 — Enhanced monitoring,False
C100243,R11|R19,4,Tier 3 — Enhanced monitoring,False
C101264,R11|R19,4,Tier 3 — Enhanced monitoring,False
C101163,R11|R19,4,Tier 3 — Enhanced monitoring,False
C102328,R11|R19,4,Tier 3 — Enhanced monitoring,False
C102369,R10|R11|R17,4,Tier 3 — Enhanced monitoring,False
C102020,R11|R19,4,Tier 3 — Enhanced monitoring,False
C100791,R11|R19,4,Tier 3 — Enhanced monitoring,False
C100240,R11|R19,4,Tier 3 — Enhanced monitoring,False
C101949,R11|R19,4,Tier 3 — Enhanced monitoring,False
C100189,R11|R19,4,Tier 3 — Enhanced monitoring,False
C101308,R11|R19,4,Tier 3 — Enhanced monitoring,False
C101709,R10|R11|R17,4,Tier 3 — Enhanced monitoring,False
C100879,R11|R19,4,Tier 3 — Enhanced monitoring,False
C102383,R11|R19,4,Tier 3 — Enhanced monitoring,False
C100265,R11|R19,4,Tier 3 — Enhanced monitoring,False
C101331,R11|R19,4,Tier 3 — Enhanced monitoring,False
C101404,R11|R19,4,Tier 3 — Enhanced monitoring,False
C101080,R11|R19,4,Tier 3 — Enhanced monitoring,False
C101049,R11|R19,4,Tier 3 — Enhanced monitoring,False
C100163,R11|R19,4,Tier 3 — Enhanced monitoring,False
C102214,R11|R19,4,Tier 3 — Enhanced monitoring,False
C102401,R11|R19,4,Tier 3 — Enhanced monitoring,False
C102197,R11|R19,4,Tier 3 — Enhanced monitoring,False
C100232,R10|R11|R17,4,Tier 3 — Enhanced monitoring,False
C100207,R11|R19,4,Tier 3 — Enhanced monitoring,False
C100275,R11|R19,4,Tier 3 — Enhanced monitoring,False
C101955,R11|R19,4,Tier 3 — Enhanced monitoring,False
C100972,R11|R19,4,Tier 3 — Enhanced monitoring,False
C100087,R11|R19,4,Tier 3 — Enhanced monitoring,False
C100342,R10|R11|R17,4,Tier 3 — Enhanced monitoring,False
C101810,R11|R19,4,Tier 3 — Enhanced monitoring,False
C100249,R11|R19,4,Tier 3 — Enhanced monitoring,False
C102098,R11|R19,4,Tier 3 — Enhanced monitoring,False
C100960,R02_LOW|R11,3,Tier 3 — Enhanced monitoring,False
C101890,R02_LOW|R11,3,Tier 3 — Enhanced monitoring,False
C101257,R02_LOW|R11,3,Tier 3 — Enhanced monitoring,False
C100798,R02_LOW|R19,3,Tier 3 — Enhanced monitoring,False
C101625,R02_LOW|R03_LOW|R17,3,Tier 3 — Enhanced monitoring,False
C100728,R02_LOW|R11,3,Tier 3 — Enhanced monitoring,False
C101294,R02_LOW|R11,3,Tier 3 — Enhanced monitoring,False
C100606,R02_LOW|R19,3,Tier 3 — Enhanced monitoring,False
C100033,R02_LOW|R11,3,Tier 3 — Enhanced monitoring,False
C101570,R03_LOW|R11,3,Tier 3 — Enhanced monitoring,False
C101043,R03_LOW|R11,3,Tier 3 — Enhanced monitoring,False
C100075,R03_LOW|R11,3,Tier 3 — Enhanced monitoring,False
C100227,R03_LOW|R19,3,Tier 3 — Enhanced monitoring,False
C101704,R03_LOW|R11,3,Tier 3 — Enhanced monitoring,False
C101223,R03_LOW|R11,3,Tier 3 — Enhanced monitoring,False
C102027,R03_LOW|R11,3,Tier 3 — Enhanced monitoring,False
C100011,R03_LOW|R11,3,Tier 3 — Enhanced monitoring,False
C100684,R03_LOW|R11,3,Tier 3 — Enhanced monitoring,False
C101024,R03_LOW|R11,3,Tier 3 — Enhanced monitoring,False
C100381,R03_LOW|R11,3,Tier 3 — Enhanced monitoring,False
C102064,R03_LOW|R10|R17,3,Tier 3 — Enhanced monitoring,False
C100444,R03_LOW|R11,3,Tier 3 — Enhanced monitoring,False
C101097,R03_LOW|R11,3,Tier 3 — Enhanced monitoring,False
C102232,R03_LOW|R11,3,Tier 3 — Enhanced monitoring,False
C100255,R03_LOW|R19,3,Tier 3 — Enhanced monitoring,False
C102387,R03_LOW|R11,3,Tier 3 — Enhanced monitoring,False
C100055,R03_LOW|R11,3,Tier 3 — Enhanced monitoring,False
C101915,R03_LOW|R19,3,Tier 3 — Enhanced monitoring,False
C100545,R03_LOW|R11,3,Tier 3 — Enhanced monitoring,False
C101089,R03_LOW|R11,3,Tier 3 — Enhanced monitoring,False
C101197,R03_LOW|R05_VPN,3,Tier 3 — Enhanced monitoring,False
C101250,R03_LOW|R19,3,Tier 3 — Enhanced monitoring,False
C100781,R04,3,Tier 3 — Enhanced monitoring,False
C102421,R04,3,Tier 3 — Enhanced monitoring,False
C102037,R04,3,Tier 3 — Enhanced monitoring,False
C102211,R04,3,Tier 3 — Enhanced monitoring,False
C100626,R04,3,Tier 3 — Enhanced monitoring,False
C101233,R04,3,Tier 3 — Enhanced monitoring,False
C101345,R05_TOR,3,Tier 3 — Enhanced monitoring,False
C101101,R05_VPN|R17,3,Tier 3 — Enhanced monitoring,False
C101071,R11|R17,3,Tier 3 — Enhanced monitoring,False
C101396,R11|R17,3,Tier 3 — Enhanced monitoring,False
C101228,R11|R17,3,Tier 3 — Enhanced monitoring,False
C101727,R11|R17,3,Tier 3 — Enhanced monitoring,False
C100921,R11|R18,3,Tier 3 — Enhanced monitoring,False
C100619,R11|R17,3,Tier 3 — Enhanced monitoring,False
C102104,R10|R11,3,Tier 3 — Enhanced monitoring,False
C100170,R11|R17,3,Tier 3 — Enhanced monitoring,False
C100658,R11|R17,3,Tier 3 — Enhanced monitoring,False
C100056,R11|R17,3,Tier 3 — Enhanced monitoring,False
C100082,R11|R17,3,Tier 3 — Enhanced monitoring,False
C101375,R11|R17,3,Tier 3 — Enhanced monitoring,False
C101144,R11|R17,3,Tier 3 — Enhanced monitoring,False
C100178,R11|R17,3,Tier 3 — Enhanced monitoring,False
C101007,R11|R17,3,Tier 3 — Enhanced monitoring,False
C102134,R11|R17,3,Tier 3 — Enhanced monitoring,False
C100048,R11|R17,3,Tier 3 — Enhanced monitoring,False
C101394,R11|R17,3,Tier 3 — Enhanced monitoring,False
C101573,R11|R17,3,Tier 3 — Enhanced monitoring,False
C101682,R11|R17,3,Tier 3 — Enhanced monitoring,False
C100074,R11|R17,3,Tier 3 — Enhanced monitoring,False
C101880,R11|R17,3,Tier 3 — Enhanced monitoring,False
C100599,R17|R19,3,Tier 3 — Enhanced monitoring,False
C101614,R17|R19,3,Tier 3 — Enhanced monitoring,False
C102097,R02_LOW|R03_LOW,2,Routine,False
C100464,R03_LOW|R17,2,Routine,False
C102461,R03_LOW|R17,2,Routine,False
C100397,R03_LOW|R17,2,Routine,False
C102142,R03_LOW|R17,2,Routine,False
C100683,R03_LOW|R10,2,Routine,False
C100368,R03_LOW|R17,2,Routine,False
C101834,R05_VPN,2,Routine,False
C101387,R05_VPN,2,Routine,False
C102386,R05_VPN,2,Routine,False
C100659,R05_VPN,2,Routine,False
C101651,R06,2,Routine,False
C100724,R11,2,Routine,False
C102354,R11,2,Routine,False
C102088,R11,2,Routine,False
C101133,R11,2,Routine,False
C100222,R11,2,Routine,False
C100875,R11,2,Routine,False
C101214,R11,2,Routine,False
C101254,R11,2,Routine,False
C101606,R11,2,Routine,False
C101334,R11,2,Routine,False
C101361,R11,2,Routine,False
C100284,R11,2,Routine,False
C102167,R11,2,Routine,False
C100625,R11,2,Routine,False
C102059,R11,2,Routine,False
C101934,R11,2,Routine,False
C100686,R11,2,Routine,False
C102407,R11,2,Routine,False
C100508,R11,2,Routine,False
C100794,R11,2,Routine,False
C101585,R11,2,Routine,False
C100341,R19,2,Routine,False
C101894,R19,2,Routine,False
C101663,R19,2,Routine,False
C101707,R19,2,Routine,False
C101490,R02_LOW,1,Routine,False
C100338,R02_LOW,1,Routine,False
C101492,R02_LOW,1,Routine,False
C102216,R03_LOW,1,Routine,False
C101202,R03_LOW,1,Routine,False
C100566,R03_LOW,1,Routine,False
C100369,R18,1,Routine,False
C100989,R10,0,Routine,False
C100927,R10,0,Routine,False
C100985,R10|R17,0,Routine,False
C101837,R10,0,Routine,False
C101525,R17,0,Routine,False
C102349,R17,0,Routine,False
C100329,R17,0,Routine,False
C100226,R17,0,Routine,False
